State1,County1,State2,County2,State3,County3,Returns,Exemptions
36,001,,,NY,Albany Total Migration F,8029,13528
36,1,36,083,NY,Rensselaer,1447,2475
36,1,36,093,NY,Schenectady,1205,2243
36,1,36,091,NY,Saratoga,1132,2030
36,1,36,039,NY,Greene,181,362
36,1,36,021,NY,Columbia,104,180
36,1,36,061,NY,New York,103,118
36,1,36,055,NY,Monroe,92,132
36,1,36,067,NY,Onondaga,82,126
36,1,36,029,NY,Erie,75,107
36,1,36,057,NY,Montgomery,64,132
36,1,36,095,NY,Schoharie,63,129
36,1,36,113,NY,Warren,62,96
36,1,36,111,NY,Ulster,60,80
36,1,36,103,NY,Suffolk,54,70
36,1,36,065,NY,Oneida,54,93
36,1,25,017,Ma,Middlesex,53,72
36,1,25,025,Ma,Suffolk,50,53
36,1,36,059,NY,Nassau,48,52
36,1,36,081,NY,Queens,45,67
36,1,36,047,NY,Kings,45,63
36,1,42,003,Pa,Allegheny,44,70
36,1,36,027,NY,Dutchess,44,68
36,1,36,119,NY,Westchester,43,53
36,1,36,071,NY,Orange,43,59
36,1,12,011,Fl,Broward,43,62
36,1,06,037,Ca,Los Angeles,41,50
36,1,12,099,Fl,Palm Beach,39,58
36,1,57,001,FR,Foreign / Overseas,38,71
36,1,36,115,NY,Washington,33,68
36,1,17,031,Il,Cook,33,54
36,1,24,031,Md,Montgomery,33,53
36,1,36,035,NY,Fulton,32,58
36,1,04,013,Az,Maricopa,31,58
36,1,57,005,FR,APO / FPO Zip Code,31,42
36,1,12,103,Fl,Pinellas,31,50
36,1,09,003,Ct,Hartford,30,42
36,1,36,019,NY,Clinton,30,41
36,1,11,001,DC,"Wash.,D.C.",26,29
36,1,36,007,NY,Broome,26,49
36,1,09,001,Ct,Fairfield,25,34
36,1,36,077,NY,Otsego,25,43
36,1,34,003,NJ,Bergen,25,46
36,1,12,025,Fl,Dade,24,31
36,1,36,005,NY,Bronx,24,37
36,1,09,009,Ct,New Haven,23,32
36,1,34,023,NJ,Middlesex,21,39
36,1,06,075,Ca,San Francisco,21,22
36,1,25,013,Ma,Hampden,21,37
36,1,42,101,Pa,Philadelphia,21,24
36,1,53,033,Wa,King,21,26
36,1,25,021,Ma,Norfolk,21,25
36,1,34,027,NJ,Morris,20,34
36,1,51,810,Va,Virginia Beach city,20,48
36,1,06,073,Ca,San Diego,20,25
36,1,12,095,Fl,Orange,20,24
36,1,08,013,Co,Boulder,19,22
36,1,13,121,Ga,Fulton,19,29
36,1,12,115,Fl,Sarasota,19,33
36,1,51,059,Va,Fairfax,19,41
36,1,12,057,Fl,Hillsborough,18,36
36,1,36,033,NY,Franklin,18,29
36,1,25,003,Ma,Berkshire,18,21
36,1,36,089,NY,St. Lawrence,18,30
36,1,42,091,Pa,Montgomery,17,29
36,1,36,087,NY,Rockland,17,21
36,1,36,031,NY,Essex,17,26
36,1,36,109,NY,Tompkins,17,20
36,1,48,201,Tx,Harris,17,25
36,1,50,003,Vt,Bennington,17,23
36,1,25,027,Ma,Worcester,17,25
36,1,12,127,Fl,Volusia,16,36
36,1,39,049,Oh,Franklin,16,26
36,1,32,003,Nv,Clark,15,27
36,1,13,067,Ga,Cobb,14,27
36,1,51,710,Va,Norfolk city,14,25
36,1,33,011,NH,Hillsborough,14,23
36,1,12,105,Fl,Polk,14,21
36,1,12,071,Fl,Lee,14,25
36,1,24,033,Md,Prince George's,14,20
36,1,36,043,NY,Herkimer,13,15
36,1,47,037,Tn,Davidson,13,19
36,1,44,007,RI,Providence,13,18
36,1,12,101,Fl,Pasco,13,20
36,1,06,059,Ca,Orange,13,20
36,1,51,013,Va,Arlington,13,17
36,1,39,061,Oh,Hamilton,13,21
36,1,13,089,Ga,De Kalb,12,16
36,1,36,075,NY,Oswego,12,19
36,1,37,119,NC,Mecklenburg,12,22
36,1,42,007,Pa,Beaver,11,26
36,1,45,051,SC,Horry,11,17
36,1,25,001,Ma,Barnstable,11,13
36,1,36,053,NY,Madison,11,17
36,1,24,005,Md,Baltimore,11,20
36,1,24,510,Md,Baltimore city,11,13
36,1,06,067,Ca,Sacramento,11,12
36,1,12,009,Fl,Brevard,11,17
36,1,06,085,Ca,Santa Clara,11,13
36,1,50,007,Vt,Chittenden,11,15
36,1,06,001,Ca,Alameda,10,14
36,1,37,183,NC,Wake,10,17
36,1,50,021,Vt,Rutland,10,16
36,1,36,045,NY,Jefferson,10,22
36,1,34,039,NJ,Union,10,12
36,1,48,113,Tx,Dallas,10,16
36,1,26,125,Mi,Oakland,10,26
36,1,26,163,Mi,Wayne,10,17
36,1,24,003,Md,Anne Arundel,10,14
36,1,12,031,Fl,Duval,10,19
36,1,,,XX,Same State,126,187
36,1,,,XX,Region 1: Northeast,269,464
36,1,,,XX,Region 2: Midwest,188,319
36,1,,,XX,Region 3: South,475,835
36,1,,,XX,Region 4: West,194,318
36,1,36,001 ,XX,County Non-Migrants,108401,217671
36,3,,,NY,Allegany Total Migration,935,1797
36,3,36,009,NY,Cattaraugus,129,261
36,3,36,101,NY,Steuben,90,187
36,3,36,055,NY,Monroe,72,106
36,3,36,029,NY,Erie,47,83
36,3,36,121,NY,Wyoming,45,84
36,3,42,105,Pa,Potter,27,57
36,3,36,051,NY,Livingston,26,64
36,3,57,005,FR,APO / FPO Zip Code,17,21
36,3,36,063,NY,Niagara,17,33
36,3,36,037,NY,Genesee,15,24
36,3,36,013,NY,Chautauqua,13,31
36,3,,,XX,Same State,96,175
36,3,,,XX,Region 1: Northeast,72,153
36,3,,,XX,Region 2: Midwest,45,91
36,3,,,XX,Region 3: South,168,338
36,3,,,XX,Region 4: West,56,89
36,3,36,003 ,XX,County Non-Migrants,14620,35703
36,5,,,NY,Bronx Total Migration Fl,25238,51708
36,5,36,061,NY,New York,5705,11697
36,5,36,119,NY,Westchester,3148,6051
36,5,36,081,NY,Queens,2844,5817
36,5,36,047,NY,Kings,1892,3816
36,5,34,003,NJ,Bergen,622,1396
36,5,36,059,NY,Nassau,512,1058
36,5,34,017,NJ,Hudson,505,1098
36,5,36,087,NY,Rockland,495,1166
36,5,57,003,FR,Foreign / Puerto Rico,445,1096
36,5,36,103,NY,Suffolk,445,926
36,5,12,011,Fl,Broward,363,694
36,5,36,071,NY,Orange,349,868
36,5,12,025,Fl,Dade,327,733
36,5,34,013,NJ,Essex,263,572
36,5,09,001,Ct,Fairfield,251,509
36,5,36,085,NY,Richmond,236,515
36,5,12,095,Fl,Orange,209,481
36,5,34,023,NJ,Middlesex,206,435
36,5,36,079,NY,Putnam,205,474
36,5,12,099,Fl,Palm Beach,196,346
36,5,36,027,NY,Dutchess,191,471
36,5,06,037,Ca,Los Angeles,168,265
36,5,34,031,NJ,Passaic,134,311
36,5,57,001,FR,Foreign / Overseas,121,204
36,5,12,057,Fl,Hillsborough,116,262
36,5,57,005,FR,APO / FPO Zip Code,110,175
36,5,13,089,Ga,De Kalb,109,207
36,5,34,039,NJ,Union,107,245
36,5,42,101,Pa,Philadelphia,89,160
36,5,34,025,NJ,Monmouth,88,190
36,5,06,073,Ca,San Diego,86,138
36,5,34,029,NJ,Ocean,71,144
36,5,09,009,Ct,New Haven,70,149
36,5,12,127,Fl,Volusia,69,153
36,5,12,103,Fl,Pinellas,68,129
36,5,13,121,Ga,Fulton,64,130
36,5,12,009,Fl,Brevard,64,147
36,5,48,201,Tx,Harris,60,127
36,5,34,027,NJ,Morris,59,115
36,5,12,097,Fl,Osceola,58,161
36,5,51,810,Va,Virginia Beach city,56,116
36,5,36,111,NY,Ulster,55,99
36,5,17,031,Il,Cook,54,89
36,5,12,031,Fl,Duval,51,110
36,5,09,003,Ct,Hartford,51,73
36,5,24,033,Md,Prince George's,51,96
36,5,36,105,NY,Sullivan,50,116
36,5,36,001,NY,Albany,49,82
36,5,25,025,Ma,Suffolk,49,74
36,5,45,019,SC,Charleston,48,90
36,5,42,089,Pa,Monroe,48,146
36,5,24,031,Md,Montgomery,48,95
36,5,34,005,NJ,Burlington,48,110
36,5,34,035,NJ,Somerset,46,91
36,5,12,117,Fl,Seminole,41,92
36,5,37,119,NC,Mecklenburg,40,70
36,5,11,001,DC,"Wash.,D.C.",38,52
36,5,36,055,NY,Monroe,36,60
36,5,25,017,Ma,Middlesex,35,56
36,5,06,075,Ca,San Francisco,35,43
36,5,24,510,Md,Baltimore city,35,58
36,5,12,083,Fl,Marion,35,72
36,5,51,059,Va,Fairfax,35,76
36,5,36,029,NY,Erie,34,58
36,5,53,033,Wa,King,33,66
36,5,26,163,Mi,Wayne,33,73
36,5,34,001,NJ,Atlantic,33,67
36,5,51,760,Va,Richmond city,32,73
36,5,12,101,Fl,Pasco,32,63
36,5,32,003,Nv,Clark,31,60
36,5,13,067,Ga,Cobb,31,62
36,5,37,133,NC,Onslow,30,65
36,5,51,700,Va,Newport News city,30,74
36,5,37,051,NC,Cumberland,30,54
36,5,12,111,Fl,St. Lucie,29,62
36,5,42,077,Pa,Lehigh,28,78
36,5,42,103,Pa,Pike,28,74
36,5,57,007,FR,Foreign / Virgin Islands,27,56
36,5,39,035,Oh,Cuyahoga,27,59
36,5,51,710,Va,Norfolk city,26,51
36,5,34,021,NJ,Mercer,26,45
36,5,12,053,Fl,Hernando,26,47
36,5,24,005,Md,Baltimore,25,66
36,5,12,071,Fl,Lee,24,47
36,5,44,007,RI,Providence,24,55
36,5,45,075,SC,Orangeburg,24,54
36,5,06,059,Ca,Orange,24,48
36,5,42,091,Pa,Montgomery,24,49
36,5,06,001,Ca,Alameda,24,39
36,5,25,009,Ma,Essex,23,39
36,5,12,015,Fl,Charlotte,23,64
36,5,15,003,Hi,Honolulu,23,32
36,5,25,013,Ma,Hampden,22,52
36,5,04,013,Az,Maricopa,22,49
36,5,36,039,NY,Greene,22,44
36,5,06,085,Ca,Santa Clara,21,36
36,5,45,079,SC,Richland,20,38
36,5,36,065,NY,Oneida,19,28
36,5,42,071,Pa,Lancaster,19,43
36,5,12,115,Fl,Sarasota,19,29
36,5,39,049,Oh,Franklin,19,35
36,5,42,003,Pa,Allegheny,17,26
36,5,48,113,Tx,Dallas,17,33
36,5,10,003,De,New Castle,17,27
36,5,37,183,NC,Wake,16,32
36,5,48,029,Tx,Bexar,16,29
36,5,37,081,NC,Guilford,16,28
36,5,06,013,Ca,Contra Costa,16,30
36,5,13,051,Ga,Chatham,16,32
36,5,42,045,Pa,Delaware,16,32
36,5,06,065,Ca,Riverside,16,37
36,5,36,067,NY,Onondaga,15,25
36,5,36,093,NY,Schenectady,15,30
36,5,36,109,NY,Tompkins,15,29
36,5,35,001,NM,Bernalillo,15,31
36,5,09,011,Ct,New London,15,32
36,5,12,035,Fl,Flagler,15,28
36,5,37,063,NC,Durham,15,27
36,5,34,007,NJ,Camden,15,34
36,5,36,007,NY,Broome,15,29
36,5,36,021,NY,Columbia,14,28
36,5,25,027,Ma,Worcester,14,25
36,5,51,650,Va,Hampton city,14,20
36,5,51,013,Va,Arlington,14,23
36,5,06,067,Ca,Sacramento,14,25
36,5,12,105,Fl,Polk,14,26
36,5,45,015,SC,Berkeley,14,33
36,5,51,550,Va,Chesapeake city,14,27
36,5,01,073,Al,Jefferson,13,27
36,5,51,153,Va,Prince William,13,23
36,5,08,031,Co,Denver,13,17
36,5,09,005,Ct,Litchfield,13,26
36,5,13,135,Ga,Gwinnett,13,25
36,5,42,011,Pa,Berks,13,27
36,5,34,037,NJ,Sussex,12,28
36,5,06,081,Ca,San Mateo,12,16
36,5,13,063,Ga,Clayton,12,26
36,5,42,017,Pa,Bucks,12,39
36,5,06,071,Ca,San Bernardino,12,29
36,5,42,127,Pa,Wayne,11,25
36,5,48,439,Tx,Tarrant,11,23
36,5,45,041,SC,Florence,11,20
36,5,04,019,Az,Pima,11,16
36,5,27,053,Mn,Hennepin,11,15
36,5,37,067,NC,Forsyth,10,23
36,5,45,003,SC,Aiken,10,15
36,5,42,043,Pa,Dauphin,10,14
36,5,22,071,La,Orleans,10,19
36,5,12,081,Fl,Manatee,10,20
36,5,33,011,NH,Hillsborough,10,16
36,5,25,021,Ma,Norfolk,10,15
36,5,51,087,Va,Henrico,10,19
36,5,18,097,In,Marion,10,23
36,5,53,053,Wa,Pierce,10,16
36,5,51,041,Va,Chesterfield,10,20
36,5,,,XX,Same State,96,177
36,5,,,XX,Region 1: Northeast,184,350
36,5,,,XX,Region 2: Midwest,192,398
36,5,,,XX,Region 3: South,778,1537
36,5,,,XX,Region 4: West,134,255
36,5,36,005 ,XX,County Non-Migrants,323502,673437
36,7,,,NY,Broome Total Migration F,3816,6916
36,7,36,107,NY,Tioga,406,873
36,7,36,017,NY,Chenango,153,329
36,7,42,115,Pa,Susquehanna,135,281
36,7,36,067,NY,Onondaga,128,197
36,7,36,055,NY,Monroe,91,132
36,7,36,029,NY,Erie,71,116
36,7,36,023,NY,Cortland,57,106
36,7,36,109,NY,Tompkins,54,80
36,7,36,025,NY,Delaware,44,80
36,7,36,061,NY,New York,39,44
36,7,36,001,NY,Albany,39,54
36,7,57,005,FR,APO / FPO Zip Code,38,52
36,7,57,001,FR,Foreign / Overseas,38,75
36,7,24,031,Md,Montgomery,37,63
36,7,37,183,NC,Wake,35,90
36,7,36,065,NY,Oneida,33,63
36,7,04,013,Az,Maricopa,32,48
36,7,06,037,Ca,Los Angeles,32,41
36,7,36,119,NY,Westchester,32,57
36,7,36,077,NY,Otsego,31,51
36,7,12,099,Fl,Palm Beach,29,45
36,7,25,017,Ma,Middlesex,29,49
36,7,37,119,NC,Mecklenburg,29,56
36,7,36,091,NY,Saratoga,28,49
36,7,12,011,Fl,Broward,27,40
36,7,36,027,NY,Dutchess,27,43
36,7,51,059,Va,Fairfax,25,36
36,7,12,103,Fl,Pinellas,25,42
36,7,36,047,NY,Kings,24,30
36,7,12,095,Fl,Orange,24,32
36,7,36,015,NY,Chemung,23,49
36,7,09,001,Ct,Fairfield,22,42
36,7,36,075,NY,Oswego,22,33
36,7,53,033,Wa,King,22,41
36,7,36,081,NY,Queens,22,40
36,7,12,009,Fl,Brevard,21,37
36,7,06,059,Ca,Orange,21,29
36,7,42,069,Pa,Lackawanna,21,35
36,7,12,057,Fl,Hillsborough,21,40
36,7,36,103,NY,Suffolk,20,33
36,7,17,031,Il,Cook,20,33
36,7,36,059,NY,Nassau,19,23
36,7,36,101,NY,Steuben,19,32
36,7,36,111,NY,Ulster,18,30
36,7,06,073,Ca,San Diego,18,30
36,7,42,015,Pa,Bradford,17,41
36,7,42,091,Pa,Montgomery,16,28
36,7,12,127,Fl,Volusia,16,31
36,7,24,033,Md,Prince George's,16,22
36,7,36,071,NY,Orange,16,26
36,7,48,201,Tx,Harris,15,30
36,7,12,071,Fl,Lee,15,26
36,7,12,025,Fl,Dade,14,22
36,7,09,003,Ct,Hartford,14,25
36,7,36,089,NY,St. Lawrence,14,27
36,7,42,045,Pa,Delaware,13,25
36,7,32,003,Nv,Clark,13,17
36,7,04,019,Az,Pima,13,23
36,7,09,009,Ct,New Haven,13,21
36,7,12,097,Fl,Osceola,12,24
36,7,36,045,NY,Jefferson,12,31
36,7,42,079,Pa,Luzerne,12,26
36,7,08,013,Co,Boulder,12,20
36,7,36,005,NY,Bronx,12,18
36,7,11,001,DC,"Wash.,D.C.",12,14
36,7,06,075,Ca,San Francisco,12,12
36,7,36,011,NY,Cayuga,11,24
36,7,06,085,Ca,Santa Clara,11,20
36,7,36,069,NY,Ontario,11,24
36,7,36,063,NY,Niagara,11,24
36,7,36,093,NY,Schenectady,11,16
36,7,15,003,Hi,Honolulu,11,14
36,7,36,053,NY,Madison,11,29
36,7,48,453,Tx,Travis,11,20
36,7,51,810,Va,Virginia Beach city,11,19
36,7,25,025,Ma,Suffolk,11,11
36,7,08,031,Co,Denver,10,11
36,7,42,101,Pa,Philadelphia,10,13
36,7,08,041,Co,El Paso,10,16
36,7,37,133,NC,Onslow,10,16
36,7,36,105,NY,Sullivan,10,14
36,7,37,081,NC,Guilford,10,20
36,7,12,105,Fl,Polk,10,18
36,7,39,035,Oh,Cuyahoga,10,22
36,7,12,021,Fl,Collier,10,18
36,7,37,051,NC,Cumberland,10,16
36,7,,,XX,Same State,104,180
36,7,,,XX,Region 1: Northeast,288,488
36,7,,,XX,Region 2: Midwest,200,389
36,7,,,XX,Region 3: South,487,965
36,7,,,XX,Region 4: West,137,239
36,7,36,007 ,XX,County Non-Migrants,76651,166500
36,9,,,NY,Cattaraugus Total Migrat,1604,3080
36,9,36,029,NY,Erie,298,543
36,9,36,013,NY,Chautauqua,176,339
36,9,36,003,NY,Allegany,106,230
36,9,42,083,Pa,McKean,71,153
36,9,36,121,NY,Wyoming,64,138
36,9,36,055,NY,Monroe,48,72
36,9,42,049,Pa,Erie,19,36
36,9,36,067,NY,Onondaga,18,43
36,9,57,005,FR,APO / FPO Zip Code,17,30
36,9,32,003,Nv,Clark,14,29
36,9,42,003,Pa,Allegheny,13,30
36,9,36,063,NY,Niagara,13,25
36,9,36,101,NY,Steuben,10,27
36,9,04,013,Az,Maricopa,10,14
36,9,08,041,Co,El Paso,10,16
36,9,06,073,Ca,San Diego,10,29
36,9,,,XX,Same State,120,213
36,9,,,XX,Region 1: Northeast,106,202
36,9,,,XX,Region 2: Midwest,81,172
36,9,,,XX,Region 3: South,317,621
36,9,,,XX,Region 4: West,83,118
36,9,36,009 ,XX,County Non-Migrants,27632,64632
36,11,,,NY,Cayuga Total Migration F,1504,2774
36,11,36,067,NY,Onondaga,404,741
36,11,36,075,NY,Oswego,97,223
36,11,36,109,NY,Tompkins,89,160
36,11,36,023,NY,Cortland,61,117
36,11,36,117,NY,Wayne,55,110
36,11,36,055,NY,Monroe,53,91
36,11,36,099,NY,Seneca,38,71
36,11,36,069,NY,Ontario,32,66
36,11,36,029,NY,Erie,26,42
36,11,57,005,FR,APO / FPO Zip Code,23,40
36,11,36,065,NY,Oneida,14,19
36,11,36,007,NY,Broome,13,27
36,11,12,103,Fl,Pinellas,12,18
36,11,12,011,Fl,Broward,11,14
36,11,36,045,NY,Jefferson,11,20
36,11,36,089,NY,St. Lawrence,10,20
36,11,,,XX,Same State,109,198
36,11,,,XX,Region 1: Northeast,85,162
36,11,,,XX,Region 2: Midwest,52,108
36,11,,,XX,Region 3: South,237,402
36,11,,,XX,Region 4: West,72,125
36,11,36,011 ,XX,County Non-Migrants,27268,62326
36,13,,,NY,Chautauqua Total Migrati,2110,3937
36,13,36,029,NY,Erie,290,477
36,13,36,009,NY,Cattaraugus,154,356
36,13,42,049,Pa,Erie,139,275
36,13,42,123,Pa,Warren,78,158
36,13,36,055,NY,Monroe,63,86
36,13,57,005,FR,APO / FPO Zip Code,26,51
36,13,42,003,Pa,Allegheny,24,35
36,13,04,013,Az,Maricopa,19,40
36,13,36,063,NY,Niagara,17,32
36,13,12,103,Fl,Pinellas,17,25
36,13,36,003,NY,Allegany,16,40
36,13,06,073,Ca,San Diego,16,21
36,13,39,049,Oh,Franklin,16,28
36,13,12,099,Fl,Palm Beach,15,28
36,13,36,037,NY,Genesee,14,29
36,13,12,011,Fl,Broward,13,17
36,13,12,071,Fl,Lee,13,21
36,13,36,067,NY,Onondaga,13,18
36,13,37,183,NC,Wake,13,18
36,13,17,031,Il,Cook,13,19
36,13,42,083,Pa,McKean,12,31
36,13,12,025,Fl,Dade,12,16
36,13,37,119,NC,Mecklenburg,11,14
36,13,12,081,Fl,Manatee,11,21
36,13,12,127,Fl,Volusia,10,20
36,13,32,003,Nv,Clark,10,16
36,13,,,XX,Same State,156,271
36,13,,,XX,Region 1: Northeast,170,332
36,13,,,XX,Region 2: Midwest,166,341
36,13,,,XX,Region 3: South,458,858
36,13,,,XX,Region 4: West,113,218
36,13,,,XX,Foreign,12,25
36,13,36,013 ,XX,County Non-Migrants,48337,109695
36,15,,,NY,Chemung Total Migration,1662,3130
36,15,36,101,NY,Steuben,199,362
36,15,36,097,NY,Schuyler,74,153
36,15,36,055,NY,Monroe,74,121
36,15,42,015,Pa,Bradford,72,165
36,15,36,107,NY,Tioga,68,131
36,15,36,109,NY,Tompkins,67,120
36,15,36,067,NY,Onondaga,43,79
36,15,36,007,NY,Broome,37,70
36,15,36,029,NY,Erie,35,69
36,15,42,117,Pa,Tioga,35,63
36,15,57,005,FR,APO / FPO Zip Code,30,51
36,15,12,103,Fl,Pinellas,19,29
36,15,36,123,NY,Yates,18,34
36,15,04,013,Az,Maricopa,17,27
36,15,36,069,NY,Ontario,15,30
36,15,36,001,NY,Albany,13,25
36,15,36,065,NY,Oneida,13,23
36,15,36,075,NY,Oswego,12,24
36,15,36,023,NY,Cortland,11,17
36,15,45,051,SC,Horry,10,12
36,15,,,XX,Same State,129,251
36,15,,,XX,Region 1: Northeast,125,224
36,15,,,XX,Region 2: Midwest,99,194
36,15,,,XX,Region 3: South,356,692
36,15,,,XX,Region 4: West,91,164
36,15,36,015 ,XX,County Non-Migrants,32172,72455
36,17,,,NY,Chenango Total Migration,1040,2070
36,17,36,007,NY,Broome,167,324
36,17,36,077,NY,Otsego,106,227
36,17,36,053,NY,Madison,85,201
36,17,36,025,NY,Delaware,85,166
36,17,36,023,NY,Cortland,39,82
36,17,36,067,NY,Onondaga,26,37
36,17,36,065,NY,Oneida,20,39
36,17,36,107,NY,Tioga,13,25
36,17,36,055,NY,Monroe,13,25
36,17,57,005,FR,APO / FPO Zip Code,11,16
36,17,,,XX,Same State,126,230
36,17,,,XX,Region 1: Northeast,77,151
36,17,,,XX,Region 2: Midwest,46,123
36,17,,,XX,Region 3: South,177,345
36,17,,,XX,Region 4: West,49,79
36,17,36,017 ,XX,County Non-Migrants,17330,40815
36,19,,,NY,Clinton Total Migration,2393,5384
36,19,57,005,FR,APO / FPO Zip Code,246,609
36,19,36,031,NY,Essex,95,197
36,19,36,033,NY,Franklin,79,172
36,19,48,441,Tx,Taylor,66,194
36,19,36,001,NY,Albany,48,71
36,19,35,009,NM,Curry,45,124
36,19,50,007,Vt,Chittenden,40,63
36,19,46,103,SD,Pennington,38,122
36,19,36,065,NY,Oneida,35,68
36,19,36,089,NY,St. Lawrence,35,59
36,19,36,067,NY,Onondaga,30,39
36,19,36,091,NY,Saratoga,26,46
36,19,04,013,Az,Maricopa,25,67
36,19,57,001,FR,Foreign / Overseas,23,58
36,19,32,003,Nv,Clark,23,59
36,19,08,041,Co,El Paso,23,61
36,19,31,153,Ne,Sarpy,21,70
36,19,36,113,NY,Warren,20,43
36,19,36,093,NY,Schenectady,19,29
36,19,36,103,NY,Suffolk,19,27
36,19,36,071,NY,Orange,19,39
36,19,36,055,NY,Monroe,18,22
36,19,38,035,ND,Grand Forks,18,47
36,19,20,173,Ks,Sedgwick,18,53
36,19,37,191,NC,Wayne,17,64
36,19,12,009,Fl,Brevard,17,39
36,19,36,083,NY,Rensselaer,16,25
36,19,53,063,Wa,Spokane,14,27
36,19,36,027,NY,Dutchess,13,17
36,19,36,029,NY,Erie,13,22
36,19,48,029,Tx,Bexar,13,45
36,19,22,015,La,Bossier,13,36
36,19,51,059,Va,Fairfax,13,50
36,19,36,045,NY,Jefferson,12,31
36,19,12,103,Fl,Pinellas,11,28
36,19,29,101,Mo,Johnson,11,46
36,19,12,099,Fl,Palm Beach,11,12
36,19,46,093,SD,Meade,11,31
36,19,25,013,Ma,Hampden,11,15
36,19,04,019,Az,Pima,11,31
36,19,26,103,Mi,Marquette,10,29
36,19,12,091,Fl,Okaloosa,10,26
36,19,36,115,NY,Washington,10,15
36,19,06,047,Ca,Merced,10,26
36,19,36,053,NY,Madison,10,34
36,19,12,057,Fl,Hillsborough,10,17
36,19,,,XX,Same State,127,241
36,19,,,XX,Region 1: Northeast,240,475
36,19,,,XX,Region 2: Midwest,147,331
36,19,,,XX,Region 3: South,387,885
36,19,,,XX,Region 4: West,196,447
36,19,36,019 ,XX,County Non-Migrants,26825,62375
36,21,,,NY,Columbia Total Migration,1213,2186
36,21,36,027,NY,Dutchess,140,270
36,21,36,083,NY,Rensselaer,139,255
36,21,36,001,NY,Albany,127,200
36,21,25,003,Ma,Berkshire,44,83
36,21,36,039,NY,Greene,44,73
36,21,36,111,NY,Ulster,35,53
36,21,36,061,NY,New York,25,35
36,21,36,091,NY,Saratoga,25,44
36,21,36,119,NY,Westchester,18,27
36,21,36,093,NY,Schenectady,18,31
36,21,57,005,FR,APO / FPO Zip Code,12,12
36,21,09,005,Ct,Litchfield,11,18
36,21,09,001,Ct,Fairfield,11,14
36,21,12,011,Fl,Broward,10,25
36,21,36,071,NY,Orange,10,24
36,21,,,XX,Same State,133,248
36,21,,,XX,Region 1: Northeast,115,214
36,21,,,XX,Region 2: Midwest,41,79
36,21,,,XX,Region 3: South,196,383
36,21,,,XX,Region 4: West,59,98
36,21,36,021 ,XX,County Non-Migrants,21539,47008
36,23,,,NY,Cortland Total Migration,1040,1921
36,23,36,109,NY,Tompkins,166,312
36,23,36,067,NY,Onondaga,138,245
36,23,36,007,NY,Broome,55,121
36,23,36,011,NY,Cayuga,52,104
36,23,36,017,NY,Chenango,23,49
36,23,36,055,NY,Monroe,22,40
36,23,36,053,NY,Madison,21,37
36,23,36,107,NY,Tioga,17,33
36,23,36,015,NY,Chemung,14,19
36,23,57,005,FR,APO / FPO Zip Code,13,13
36,23,36,075,NY,Oswego,12,21
36,23,36,029,NY,Erie,11,18
36,23,36,065,NY,Oneida,11,18
36,23,,,XX,Same State,128,240
36,23,,,XX,Region 1: Northeast,79,141
36,23,,,XX,Region 2: Midwest,32,56
36,23,,,XX,Region 3: South,188,350
36,23,,,XX,Region 4: West,58,104
36,23,36,023 ,XX,County Non-Migrants,15909,36234
36,25,,,NY,Delaware Total Migration,1042,1913
36,25,36,077,NY,Otsego,174,290
36,25,36,017,NY,Chenango,94,224
36,25,36,007,NY,Broome,59,104
36,25,36,111,NY,Ulster,33,61
36,25,36,095,NY,Schoharie,28,51
36,25,36,105,NY,Sullivan,21,40
36,25,36,067,NY,Onondaga,20,31
36,25,36,103,NY,Suffolk,16,32
36,25,36,001,NY,Albany,15,16
36,25,36,061,NY,New York,15,19
36,25,36,059,NY,Nassau,12,22
36,25,42,127,Pa,Wayne,12,26
36,25,36,071,NY,Orange,11,23
36,25,36,055,NY,Monroe,11,19
36,25,36,093,NY,Schenectady,11,13
36,25,36,027,NY,Dutchess,10,18
36,25,,,XX,Same State,110,194
36,25,,,XX,Region 1: Northeast,97,177
36,25,,,XX,Region 2: Midwest,36,81
36,25,,,XX,Region 3: South,186,360
36,25,,,XX,Region 4: West,59,96
36,25,,,XX,Foreign,12,16
36,25,36,025 ,XX,County Non-Migrants,16089,36379
36,27,,,NY,Dutchess Total Migration,5407,9764
36,27,36,111,NY,Ulster,590,1043
36,27,36,119,NY,Westchester,358,675
36,27,36,071,NY,Orange,300,573
36,27,36,079,NY,Putnam,244,455
36,27,36,061,NY,New York,166,222
36,27,36,021,NY,Columbia,148,300
36,27,09,001,Ct,Fairfield,125,202
36,27,36,001,NY,Albany,62,91
36,27,37,183,NC,Wake,60,159
36,27,09,005,Ct,Litchfield,58,104
36,27,12,011,Fl,Broward,56,107
36,27,36,081,NY,Queens,55,80
36,27,12,099,Fl,Palm Beach,54,105
36,27,36,005,NY,Bronx,53,95
36,27,36,047,NY,Kings,50,85
36,27,06,037,Ca,Los Angeles,48,68
36,27,48,453,Tx,Travis,45,108
36,27,57,001,FR,Foreign / Overseas,44,81
36,27,57,005,FR,APO / FPO Zip Code,42,49
36,27,36,059,NY,Nassau,39,66
36,27,36,103,NY,Suffolk,39,60
36,27,36,105,NY,Sullivan,34,65
36,27,34,003,NJ,Bergen,33,52
36,27,36,067,NY,Onondaga,33,54
36,27,12,103,Fl,Pinellas,33,56
36,27,36,007,NY,Broome,32,70
36,27,36,055,NY,Monroe,30,46
36,27,25,017,Ma,Middlesex,30,42
